Run_ID,Seed,Method,Turbine_Count,Net_AEP_GWh,Total_Cost_USD,Turbine_Coords_X,Turbine_Coords_Y,Substation_X,Substation_Y,N_Grupos
12,854269186,Sequential,64,1474.979616669114,4999483.224718892947,"2745.526598835053,2342.388267685553,-675.045216047292,-3164.541421583224,3358.430114895598,-2750.518829995566,-4624.812834335553,262.598084766057,2117.293189773018,-1996.054911615955,-407.797356536881,-1920.983880235634,3010.468856020598,-2153.891592083813,415.356948566260,-980.604146830129,-682.244619815571,1193.204884744383,980.673803766968,1497.241962703231,3748.591387076488,972.598599494204,2897.799980680961,2082.770080176928,-4185.197642250921,-4025.466313332689,-4820.831964873299,-2572.920118877334,1489.688030368672,-543.395692819027,-2206.005085565446,1015.725156744040,-4073.596306411170,2099.922110754306,3409.765166994204,-12.662903214992,-1473.579563718587,2087.641910295436,1939.138798403912,-28.723539108593,-4877.908197011080,1086.510841802122,3702.901527625390,1580.219079013864,-1533.168488513373,174.301859101542,1055.916309696264,-2360.626474624461,3556.490895582114,-173.460156421370,-2658.548954982454,-1140.501322850027,-2296.108143192585,2431.631884164624,2842.482978132892,-2555.246938925013,-634.078230239795,236.817996475849,3884.387521380355,3401.956044109629,177.936391592983,-3666.172155738063,1632.025491189011,-1314.941045692100","3704.356048516742,201.932078825226,3568.081176562698,846.306851610015,-2807.650796455404,-2196.146959537211,1900.291095428579,-4652.262977957362,3027.977033574271,-1083.399300182069,-4403.950560742055,1104.069692043200,3908.764571646324,-2180.703813825257,-1487.479558393530,-2888.573051410480,2942.517518425610,-1028.548534742342,68.888523360964,-3722.753689073792,843.846102808484,3785.810124844404,3339.956743550463,1360.657173885392,2578.498692681687,2787.857427562327,-796.271458005967,998.975257741715,1557.478622116049,1332.023224745706,3187.836644202890,-719.772159755228,-1019.743027207600,-3673.171242862978,304.225405536412,-4986.994726009078,-820.229728639918,-2694.948055485198,4608.659319208205,4742.485898264253,234.853776587085,2962.394310005951,2270.943768649619,4698.723366322689,4759.137987685334,-224.185025571402,4658.714769005231,2557.988867888613,-3097.538233271108,3458.160825370311,-3188.328717706390,226.834599958530,-1785.771607994779,-1971.544494766146,-2169.919237206522,-2615.080035143498,-1561.691264767050,-2898.955212530343,-103.662092210317,-3461.403509862067,-2131.972946362873,-3399.879663236763,-1858.844315589857,-431.062725025040",-290.188345606500,26.962472930518,5
12,854269186,Proposed,64,1473.181993412549,2042642.163454722147,"2490.785114352610,-2057.700125476600,1053.472868447554,1243.246438287383,1943.456996306931,-1754.102902998043,-1169.038806147565,1128.373380276147,713.324257599317,3091.762479912446,1930.275343810081,-4782.911017353013,-2372.631979571021,1415.365900193098,-1428.677429954002,503.289011609766,3842.587375393402,-1890.886752493733,-2564.297521928269,-7.586999456120,599.061327465991,10.572722028670,2810.908881590346,588.554490757497,-1314.129007841201,-1940.318452848744,870.332546482145,-3177.016821433563,4165.764961818365,3421.859577168954,-786.931945282875,-882.431135178288,869.649403449493,4288.199034943701,2597.356775351580,-2202.822241629280,-2691.585531729780,1568.713367678954,-3226.218488428412,3087.902672455075,-3730.141682139485,-2573.798645528744,-1155.554553754868,-193.069245727196,-3040.088486605370,4152.231875268223,997.728914302469,1958.047150476460,1812.210281879677,990.470239719832,-2281.763903225661,1201.470460871773,3161.966814709748,-2895.787865545375,3466.673312715222,-4098.456101528291,1884.429605066341,2077.773203087878,-279.360527961398,3801.508224455641,2363.008894786880,720.475413930438,-2806.179230281544,-1563.099303564228","4141.702887296949,2466.789214737780,-2530.271920549440,1812.226875101385,202.676188223126,-274.188811316012,-1782.799437639837,-1148.642222242737,-2833.478364702192,3709.264988495926,1928.654733431847,562.636585633341,-629.327121705285,202.519575838682,-3815.561723409457,-4974.605529164384,-3010.438247695898,-3198.918714725977,-1842.736473030059,3076.570320046967,1834.716376517307,-347.944575906469,21.531390832744,-1379.293306143523,-2984.380038247448,1252.894178073491,-779.824552373200,-1948.066842613303,31.224415727077,-1247.314949184477,-2492.597865144699,-2740.264602014603,2900.814543488175,-1275.046379558086,-372.561956134543,-1641.780262008285,1830.898733297049,1174.232616548350,-3067.222067581346,1802.601772800740,1517.190488962671,2191.977355818512,-2164.195967068093,-145.649769798005,867.131233250418,1283.377948580194,-4647.082271814116,-2066.300779277711,-3988.981433269005,-459.077243436811,347.879787877722,4766.352601501286,-1036.551490943590,-815.068528440775,2328.611728512331,54.197712367082,-896.311551834975,1299.966381488821,-2345.830709464558,-126.810612835474,-1897.610866381545,-1126.568759668833,-1239.108840266537,2683.217121190686",218.065978328710,-359.071203624228,51
13,477745829,Baseline,64,1287.607690854407,1510232.603843975579,"0.000000000000,750.000000000000,231.762700000000,-606.762700000000,-606.762700000000,231.762700000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,750.000000000000,1299.038100000000,2250.000000000000,2114.308400000000,1723.600000000000,1125.000000000000,390.708400000000,-390.708400000000,-1125.000000000000,-1723.600000000000,-2114.308400000000,-2250.000000000000,-2114.308400000000,-1723.600000000000,-1125.000000000000,-390.708400000000,390.708400000000,1125.000000000000,1723.600000000000,2114.308400000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000","0.000000000000,0.000000000000,713.292400000000,440.838900000000,-440.838900000000,-713.292400000000,0.000000000000,750.000000000000,1299.038100000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,769.545300000000,1446.272100000000,1948.557200000000,2215.817400000000,2215.817400000000,1948.557200000000,1446.272100000000,769.545300000000,0.000000000000,-769.545300000000,-1446.272100000000,-1948.557200000000,-2215.817400000000,-2215.817400000000,-1948.557200000000,-1446.272100000000,-769.545300000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000",-31.234752377721,-39.043440472152,49
13,477745829,Sequential,64,1500.725091703912,3713252.171522619203,"2921.933772092641,277.121911702738,1396.122276279799,-3448.009520567915,111.643454858237,37.465564822857,-841.878414979651,1796.856810622780,3634.923255198692,2693.099631510077,-2462.028281244126,-2701.710470052104,4120.237648734643,-4811.136503889723,3232.812156480014,-885.454683126240,-525.555692214535,422.239601143129,2445.904381722572,-4215.672127469124,-3751.080522548282,402.612704685516,4593.800460488738,775.169166068757,-429.921153163524,187.484411690752,2705.250333519790,2009.401939841307,3252.246446480241,-399.353202848505,1387.165379719552,2914.922622519073,-3227.222399303286,3767.860716455836,-3469.825116127085,365.554990504931,1001.207282979445,817.041701127401,-177.347081569328,1675.784733502325,-49.859107281534,-2972.550095976191,686.927996344467,2397.767358711899,2381.256950869273,-2889.648047667247,2123.271806119445,-705.213222784458,-408.958719735008,4193.307287553930,-2071.357542588649,-3329.971739205954,-3033.276793645176,-139.561123722148,-2343.154515167366,-3018.208280015579,-1800.719600547978,3604.151236658200,1194.863384848389,-3302.484458670913,2112.628989268413,-3926.266583217557,1487.225556434671,-1437.905748575585","-4057.376372916921,-441.692063448819,-4801.129303577994,3620.943295064563,-2404.041778564480,-4999.859631174910,1082.287432654257,-97.252800228102,2437.056295093602,1904.697656273753,-3490.962909893708,1023.043725139472,2042.136612134097,1361.236768875928,-3814.305383803850,-3864.734801517933,-603.906292106379,-1305.184717240834,-1244.880697605138,1851.240475595774,715.992181523608,1612.996314354452,722.560675423776,-2815.894152681789,-2930.606515220231,-3243.616052473326,-2135.562486521776,2744.585725720750,2606.002227880858,2941.840244277070,1162.210963173205,568.121061621625,-3368.878228255674,-3286.826071058357,-413.524315658535,4777.789663337880,-1024.632813264284,859.280130725716,2609.307310102008,2463.227328648473,-31.825706273378,-2374.432376186370,2109.869570601425,-163.639953327883,-484.115567458613,-372.416584815850,3036.001101651563,-1508.024204463953,-214.880578354038,2723.265317986315,1638.482567886799,678.355629571361,494.861182313929,-2145.000058858174,-2771.070028568083,2839.088605789639,-1210.931743632045,-971.525413454779,-4282.787748600474,-1328.693185019742,-3018.093754911079,-2619.753124829690,-1842.907091286444,-2146.658780784671",118.838491765210,-687.715062360387,6
13,477745829,Proposed,64,1509.308826795086,1949135.459601630224,"4791.504349077246,-1966.632105457921,3235.907841884723,2149.152948528287,-2312.405973711312,285.133573731178,-4113.469450456472,-425.978169066674,-674.239726104283,-3871.153849030832,2379.613977774905,-786.609218234192,1497.874074251591,3784.850856503903,-382.880286977181,-4050.010368794623,3521.433998355380,1677.895648390147,1750.212754417989,-563.983336010000,-660.849352242190,-1629.140442633843,805.378333627831,2326.216717214351,-3695.373522093132,2154.880901475805,3010.506357608493,502.429016210874,-1157.039675147843,1713.018057528862,3580.063171660853,2116.186794048094,-3602.651860157654,-513.266574085023,-361.975728219449,1637.741700362206,-2279.292183792111,679.416453915897,-1317.982638638234,-2314.443362237747,-1968.600816251252,2477.500111277749,-1533.598193104008,3333.282895604419,3543.911302151267,897.444635393689,-1898.854540535298,-2501.345912624566,1214.810986667760,3477.272607124217,468.628966121903,2446.168146007271,-2388.557176587805,-1480.808660114631,1895.557018838299,1020.449382273061,-3689.499824476974,-1138.407572840656,-801.650891869072,2111.744966837355,-1553.175632434443,1764.083480609049,-1246.751358662966,4833.014359225888","859.743375807993,-10.445916843175,279.148103955801,2899.500514084083,2713.520205961623,342.469184390423,2139.592850935835,1967.605711139106,4564.661700896953,-3164.517005347541,-890.417169761882,1650.801852784421,-4770.364059239602,2338.261244041681,-1938.466422794265,66.701070087862,21.068148117950,251.150511607835,-2321.466156718760,4968.090457781846,-3151.757267799027,-2326.327060260657,3157.904857145095,-4425.914118524272,453.562079180806,-2051.470146065270,1047.209768634869,-3142.199946613704,2427.569109830776,4355.222053556736,1156.452076632797,-50.577256053731,-3145.082012719208,-2365.867731546657,-4232.115767768410,-3228.550143725751,1586.288842311911,2074.691369597985,233.379813075267,-4432.082120515552,2816.632485974421,1780.228111215838,-132.050200450033,3004.642602506276,-3277.483259017911,-2673.171584651211,2454.638721990410,-3573.323283790582,-1617.294573150068,3416.414989684812,1870.002146963368,-379.146327381998,494.036962878770,1047.571622384319,-705.695203257718,-3849.561765756033,-2676.936003841996,-637.202695910816,-1747.917861955956,3655.043414217473,-3803.652363832010,4678.462297960972,3304.082276702554,-686.304024210962",253.166530970440,-20.797014304155,43
14,211387760,Baseline,64,1316.385099593196,2843763.930802195333,"306.096252992407,694.723186116259,293.162487915695,-528.769729760237,-655.539976960509,242.987881797987,1696.463415529775,1395.672239484136,519.629073807261,297.747589845623,-514.904554667585,-1158.075534338109,-1361.827314978871,-1239.730318906004,-1062.822730433044,-52.905614914624,881.859465854173,1509.272628741391,2061.091681894575,2463.844558961197,1872.490383923966,1098.260793970988,80.924674878603,-242.296927572493,-1082.790250774684,-1780.076293773120,-2034.156167432288,-2443.219058863370,-2130.802212933902,-1832.109198269783,-1461.698023042936,-365.052163230329,302.599513872610,888.363584163566,1572.866992158127,2298.952849990990,2742.278340313143,3188.085933030723,2463.440492023692,2555.808820753807,2065.093378389963,1390.883463553041,617.881354236342,-125.205594754753,-792.464599766016,-1526.527100205219,-1845.453264068745,-2248.090333488977,-2636.495772256405,-2944.008355380507,-3243.340280406847,-2860.365023505880,-2762.851480892927,-2412.773297728074,-1653.537531318334,-1246.777025504399,-638.483678894548,35.476846983255,656.115035809350,1186.720766892473,2027.728774953525,2185.224857018924,2952.435853563850,2912.647845516315","380.635724257448,-36.964286460326,649.784990507938,682.297350205954,-706.383524340731,-548.431752363058,-33.168856979608,340.048792322810,1340.759423834125,1559.792844661082,1203.954790270263,575.244080821954,-141.305451780083,-584.100487539774,-1794.122276411837,-1446.808457085230,-968.203424183421,-549.325845981977,-147.878199175322,587.780742924480,1456.046135873012,2266.225400822939,2187.560630236373,1835.781654852364,2197.700728194248,1390.040696020373,844.311937867819,305.916711064454,-990.060229736457,-1646.973496514599,-1742.488305730752,-2240.850151663634,-2351.460072716860,-2051.874073384241,-1563.610382693992,-928.778314614258,-9.129007908884,677.241356696175,1235.728709627803,1966.100248135308,2508.006813858888,2615.913172662274,2831.021077045307,3242.937198730868,3020.358459348377,2631.836591049254,2243.341330681090,1783.323849371871,1279.754120872337,423.545211270061,150.515622735315,-499.004271980051,-1497.314608909204,-1926.568789744194,-2303.062666352706,-2438.738417689672,-2875.532203279276,-2826.783517120559,-3039.893975482191,-2799.643481829317,-2573.174972107190,-1829.158956494001,-1485.908536880124,-563.167777930973",-1083.142751302110,-372.346837623359,5
14,211387760,Sequential,64,1484.896293085455,4710707.346184861846,"2891.602339930180,-2735.766774472822,1532.234474961740,-1069.078152697434,3548.292200902124,-1183.427400819156,259.351852936094,-2526.806171762985,3154.508335677832,1744.229140988777,4066.078248853554,3776.758536288433,-289.886344540464,-1764.296587863097,-2521.418157898168,-245.211595667959,2841.789920447342,-4432.195655239835,2451.994484314530,2121.781843567380,4967.435371500215,1721.867105427235,707.677541502337,-1303.387009791189,-2132.692902615245,-679.570798572428,-4435.231772176479,1660.768007455819,370.107782360182,2254.080786579707,1421.167211079172,927.838814422491,1633.043561208678,-188.546351125365,-1467.056636125298,3345.367209625218,17.675864564165,1642.316983682354,2032.885273550860,3848.930715552110,368.092832484818,161.255463599476,2791.761505676067,-3212.793982269821,-4102.110293446301,419.084716704009,-1324.527228240546,954.876311774979,2140.309484883954,-109.734641967193,-3860.310197098479,-1835.349965878308,-24.587253318317,2835.724599187332,-2464.002023082660,-4337.074523853272,97.570988321571,4579.471273725797,-1504.797758484356,-1065.130348578379,1976.428990195195,-3413.457969179655,-2995.868119893489,-912.076102048708","-2795.404659207036,-2679.903715926800,-649.815676893123,-4884.370164455704,-849.840316888563,14.164294590145,-4663.230581087048,-2895.019933751318,-3335.923752004131,-2985.642994120503,-889.394558646175,615.691474930330,3886.240932300336,2721.206786413974,-3901.236275714231,-1854.670441284413,2385.308901777296,-1677.480434437007,1664.404044057507,-4142.559163599265,569.724345599272,-882.419159762213,-474.628941906436,682.226721846997,4182.058929757202,4953.603085606237,-1984.353761936857,2245.604900961665,736.010487846356,-1039.767443170962,-3547.987285397406,-3878.201537706253,-1258.077139084425,2896.677248723811,-4184.116422123889,3715.981462919909,1544.487193528920,-2225.002576814648,4568.082471298000,2363.954309186924,-3645.595261450504,-2046.369388098824,-392.506416172068,-887.831119845637,-451.562807187594,-4076.015197477660,-860.415043898504,474.846394919047,3437.263546181219,605.338373035741,-1912.927421723418,-3165.330325445386,4473.332466111882,-1059.481800484378,-183.922795847361,2487.927767147374,2552.488481215653,-497.216724908035,1661.976773442573,-2097.830750930932,-4592.790921293500,199.704611245191,2099.318459443407,-956.651176993844",410.846166945266,-283.603591065608,5
14,211387760,Proposed,64,1470.748096301384,1931046.240875063231,"-485.362421382944,-3355.387140247038,1791.888180073231,1906.974017744126,2352.250730180839,-4109.674306867897,3406.168340523199,-2403.715990958693,684.277879783115,2962.018859952718,-4532.525553441975,-59.056360793789,-774.133616123504,837.922311400242,-701.700318034297,-4823.639595845852,663.462974710806,-2753.664956546739,3254.679634288498,928.827289001013,68.425676131826,46.259406587824,4162.712498710290,1325.631509514781,-924.047776669452,-1958.330490658532,-299.795110523419,2845.447851483822,-610.657051816245,1125.607426436228,-937.122970605122,-1536.088597000604,1781.453901522322,-65.577086864317,-2118.842723351445,-420.282005375285,2191.535977274467,4008.270548096655,792.742528642700,2654.865480320461,2133.481323849682,2050.092247378318,2953.603792486840,-2411.856960077319,-2592.797413605281,-2462.332917702554,-2274.108612382152,4364.702115400336,3118.149109340890,559.846202472219,1665.577861583933,-4660.345036920683,-1162.061890220874,3482.670983584067,-1671.630478861739,-1840.569890723023,-1077.520731578505,3634.202071012596,777.317882088103,-1218.265914512983,-1352.644423157600,-2990.513163360528,-2396.491491883046,2192.741099693905","-3263.155173360413,-1696.094809662355,383.869274371472,3909.983389388726,1146.273344274396,770.096648372604,-2557.577749561415,-1874.820020844361,-4872.107838565717,-4028.206086247872,-2049.455454895016,87.594440039915,-3665.806945453490,1891.247457446122,-2560.786203872708,-1316.245056738318,4842.873943471436,1490.819358503780,3398.829194049851,661.632808393974,-1546.787866443487,-4941.799821301201,-1151.743085355002,-1498.264008540581,1598.861646792257,1222.129370884750,-4991.004196722965,13.745584773865,-4136.815661923226,2128.074787329417,55.338739327499,-4397.540207238655,2780.854856178678,2929.239587830269,-4470.908012981719,-32.381389146014,-549.893099114715,-1530.417598749509,1002.564307664673,-338.937909244530,-1561.513192754628,4376.802618637730,945.875819960713,-1505.072315718803,4275.207781149563,-3636.110760230582,4411.302687380374,-94.812766558664,2924.181084229110,1320.023096561120,-1072.846305786823,-1811.403913225528,-4825.638653034090,677.191243581409,3780.840115984249,-622.994946920778,706.733959861384,-3387.783304245545,2870.783920710602,-2028.986541820787,669.503936901438,1595.004039756371,632.686991046516,1587.465579682124",89.735386143385,-264.535613776924,42
15,2107640364,Baseline,64,1302.576288951397,2726207.142418729607,"-82.354663987577,742.954960420741,-30.134634090510,-590.688084254561,-652.973027392504,256.772126497940,1206.875631654759,1273.532092207777,790.869065801605,-390.830234748544,-945.673469611270,-1566.528350523555,-1327.738573144097,-1274.373367422888,-699.088829490882,-138.198253553399,781.748608575852,1101.294355741268,2253.866241445540,2009.303985401524,1543.478564539216,1295.222317110359,458.859958516042,-269.515121185585,-1084.289782893735,-1975.671395370373,-2023.995562470785,-2246.895978869612,-1912.336600907077,-1752.579723759351,-1240.968695181421,-447.457911508661,463.304499214565,809.565877478485,1763.373456778577,1689.419159216039,2943.045078970714,2699.397953294110,2615.769046809315,2810.441175296284,2038.152116603633,934.460190997861,783.140114219897,105.359965927400,-906.911777803135,-974.057115621654,-2005.834404546504,-2286.198606306463,-2541.453828838565,-3124.344169051521,-2831.129597823635,-2706.326167486425,-2408.915028490798,-2501.374032336156,-1581.071882484132,-1341.803631323735,-904.919751268143,-115.146425063836,569.971909095725,1298.337702396591,1731.004836464907,2031.323587017934,2536.358388010487,2651.512942932113","12.513527880840,-110.544194476644,752.078367520932,961.360511378266,-638.211197705498,-634.507995754903,83.588436046373,612.262017176934,1257.934706466621,1542.628767087070,1404.931981223143,803.144168776190,84.590116106819,-651.262357391956,-1376.594553193727,-1426.454408007582,-1309.290592864816,-944.888564659579,30.619046582103,545.245411952297,1318.962594941639,2007.752046526054,2064.668256672257,2568.738958680756,1715.492485490638,1406.164775337774,837.356759701302,121.315712611581,-783.090395556170,-1377.599984096839,-1978.966844195838,-2116.288896445637,-2029.894223158188,-2111.622554540914,-1531.272938339068,-590.662035877468,147.684806649837,984.812721948228,1240.323185550625,2060.248968528627,2279.199094860103,2459.000893266607,2971.557771757761,3091.877733884935,3253.597968236708,2706.114905117003,1948.856580267440,2289.610590962914,1312.046939038336,487.513339518952,340.247309189397,-810.133778631522,-1173.040188433139,-1871.329249830537,-2312.016184763997,-2622.808028058696,-2960.910387726776,-2764.457302233389,-2907.614646019399,-2717.551354770990,-2450.872308756499,-1809.634133159612,-1351.541371329085,-317.127070670973",599.397174865526,-112.611872501860,6
15,2107640364,Sequential,64,1481.349068104490,3985346.464279841632,"499.739361205856,4999.725600328102,-4995.499115642189,-729.143692860501,-1196.003888183321,32.635763787546,-2583.987245885087,869.392513295013,-634.496645567434,2273.433314759337,1616.700539388642,2258.081653742953,2799.234066797160,524.443849514356,-3077.119887543133,657.349717680415,1429.129157962564,-1775.661028193445,1705.244220176952,1157.134683957390,2109.622357573284,-2018.716316808645,386.986508712784,-3112.513081570765,2106.866899371608,395.282444692363,-1005.788163298527,2480.852652287244,612.678075444621,30.717368243946,-2160.017266161085,-3349.556706170566,2041.945268606882,-1356.372291107158,2618.193506953991,4188.694447360917,-2016.330907679998,860.975607366028,2991.753770147398,-3099.698813798700,-282.765323978154,-3292.099318249420,-2555.236243501152,-1238.623785872735,1277.926804082370,3114.135448348615,-1693.279383451570,-3330.726425584643,2045.079057265232,-1686.587700202980,1349.269276761292,3661.868270872603,-1280.225797495752,3221.444111836003,-2244.717462053508,2508.657452569813,3451.540274518147,-2290.676559405014,1291.573935434138,-242.453183697929,1317.449538876828,1028.861231916871,2260.881423856564,3611.999651697060","-1646.619151956209,-52.382453396135,212.105128693532,-4652.931534655544,-1870.002464118862,4576.583193095434,784.114610787453,2178.384072580587,2391.660611210846,-3594.556545932271,-4369.828582894705,-2092.785717061579,595.371681953836,-392.747964569899,-515.227462189810,-2675.305306068554,-986.651576925763,4.015490986503,283.543137353989,-3257.163636670517,-4533.154917761683,-788.468820734180,-4985.001649154621,506.812233066670,4059.311177626156,3087.800630347621,-4318.435975056104,4341.125443665426,-758.221703421340,1140.301643775159,-4095.489316964813,63.304125461800,143.885414878960,-3308.947175095204,2749.273003111509,-2292.086917814385,1376.585334099633,-2162.973148757128,-384.257583781516,-159.077286409028,1949.178477424146,-2607.518833968138,-4297.763108862344,1024.676947846090,757.523236663223,2336.527211120674,-264.511907390945,-2096.016078202528,-1195.076479437357,-2886.719031697195,-2905.072894963136,-28.716546906187,2867.620443449804,1587.040706637795,1551.918854135715,-1858.249994734632,3194.679150513885,799.197352704482,-587.484084965096,4941.587886201096,2916.680348761430,2818.304766423423,-2376.934644996517,2089.737253281478",467.377014740956,-554.315753873179,6
15,2107640364,Proposed,64,1462.508879863723,1803874.674663354876,"-149.715435172070,715.461998319883,-36.465469638736,-925.985546525572,-795.221320027021,158.605207206978,1874.655899535934,2096.598399205554,-341.254967644423,-538.757198489072,-3269.225447406045,-1141.058445803685,-1300.968701972826,-1403.529583950452,-958.829196478860,-247.795770138872,513.690097565179,1695.170892948018,2406.556177483566,1825.486982184941,1922.842579823663,641.403423494077,-94.294401142075,49.970593161877,-925.999674623914,-1861.964095085154,-1768.940768073168,-1614.491688428751,-2768.237713741171,-3712.044902573011,-1545.539445952549,-406.101494081191,201.491440363757,1851.756516645951,3618.474170058003,1307.508406483358,4262.867748727041,3397.639075167017,2811.545066959922,3844.671031017721,3254.210020053624,1062.899230928972,1136.426495552158,400.512612053824,-627.208363327668,-1318.547639717501,-1870.069833278500,-3119.536732859868,-2043.168365655366,-3199.647988639090,-2573.720942911802,-3415.289512533864,-3192.516133450408,-2733.804057730766,-817.706962043701,-1684.984413571263,-652.842226858480,2214.006734911378,1331.453845276731,988.620361672439,2235.278553916628,3048.237028174580,3422.447387851670,3881.097479659248","111.829617177341,-42.171155427860,886.083922428778,469.061099883999,-423.866363965596,-1100.124023980255,-977.463153539587,462.040052198193,1194.647379383108,1714.661821612585,808.407452236833,773.303177890109,59.627929137143,-831.107003208554,-1289.712666231736,-1731.592695735114,-3031.531691703558,-2041.717515926170,-2554.209688643080,577.322196776153,1630.474183955994,2193.686154832892,2090.675991223751,2542.277466232415,2001.026280699779,1554.158496374939,780.183682317720,233.536811475072,-821.461315168058,2665.990244662224,-2810.749253031282,-2882.282495381493,-1902.661750262721,-1286.389067494692,-2180.094614754225,-822.350773478710,-10.260230765173,401.752401836689,1530.283636669760,2689.125731455817,2857.503038051354,4069.309302949110,4468.266708313387,3616.314186448882,2270.079305290494,3509.531289857349,3092.158600300058,1941.114884820724,1109.429964139802,1382.022697489811,-116.205721212509,-995.685126358254,-648.078131473359,-3034.426644163283,-4447.201358937706,-3366.777763350571,-3246.053547857362,-3936.905740428239,-4075.815802286029,-2603.416045093085,-2228.699750610940,-2241.809070227166,-1365.759646642693,-494.134800412637",79.939390888700,-60.231701556710,48
16,1932282710,Baseline,64,1287.607690854407,1510232.603843975579,"0.000000000000,750.000000000000,231.762700000000,-606.762700000000,-606.762700000000,231.762700000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,750.000000000000,1299.038100000000,2250.000000000000,2114.308400000000,1723.600000000000,1125.000000000000,390.708400000000,-390.708400000000,-1125.000000000000,-1723.600000000000,-2114.308400000000,-2250.000000000000,-2114.308400000000,-1723.600000000000,-1125.000000000000,-390.708400000000,390.708400000000,1125.000000000000,1723.600000000000,2114.308400000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000","0.000000000000,0.000000000000,713.292400000000,440.838900000000,-440.838900000000,-713.292400000000,0.000000000000,750.000000000000,1299.038100000000,1500.000000000000,1299.038100000000,750.000000000000,0.000000000000,-750.000000000000,-1299.038100000000,-1500.000000000000,-1299.038100000000,-750.000000000000,0.000000000000,769.545300000000,1446.272100000000,1948.557200000000,2215.817400000000,2215.817400000000,1948.557200000000,1446.272100000000,769.545300000000,0.000000000000,-769.545300000000,-1446.272100000000,-1948.557200000000,-2215.817400000000,-2215.817400000000,-1948.557200000000,-1446.272100000000,-769.545300000000,0.000000000000,667.562800000000,1301.651200000000,1870.469400000000,2345.494400000000,2702.906600000000,2924.783700000000,3000.000000000000,2924.783700000000,2702.906600000000,2345.494400000000,1870.469400000000,1301.651200000000,667.562800000000,0.000000000000,-667.562800000000,-1301.651200000000,-1870.469400000000,-2345.494400000000,-2702.906600000000,-2924.783700000000,-3000.000000000000,-2924.783700000000,-2702.906600000000,-2345.494400000000,-1870.469400000000,-1301.651200000000,-667.562800000000",-31.234752377721,-39.043440472152,49
